product_id,category_id,product_name,product_codes,chat_id,date,theme,question,match_methods,confidence
3475,515,Кран за бутилка фреон R600,,TE2XX67Y8H,2026-05-12,Product search / part identification,Търся кран за този флакон 134а,customer_visited_product_url,medium
3481,158,Вентил за реконструкция на хладилна система REFCO RV-20 | 9884823,9884823,SAJYII12HY,2024-03-26,Compatibility / fit,Здравейте.Колега съм занимаващ се с автоклиматици та питането ми е дали това е цената към нас за манометричен блок за R744,customer_visited_product_url,medium
3484,293,Бърза връзка за хладилни и климатични инсталации REFCO V-35010,,CP84R4AEWYB,2018-05-15,General question,Dali imate БЪРЗИ ВРЪЗКИ za freon r 410?,customer_visited_product_url,medium
3484,293,Бърза връзка за хладилни и климатични инсталации REFCO V-35010,,CP84R4AEWYB,2018-05-16,General question,A imate li takov nakrajnik za r 410?,customer_visited_product_url; start_page_url,medium
3484,293,Бърза връзка за хладилни и климатични инсталации REFCO V-35010,,CP84R4AEWYB,2018-05-16,General question,Dali REFCO V-35010 e za freon r410?,customer_visited_product_url; start_page_url,medium
3484,293,Бърза връзка за хладилни и климатични инсталации REFCO V-35010,,CP84R4AEWYB,2018-05-16,General question,Znaci sled 7 8 dena ke bide vo varna ?,customer_visited_product_url; start_page_url,medium
3484,293,Бърза връзка за хладилни и климатични инсталации REFCO V-35010,,PWA865103Y,2019-08-14,General question,Dali tazi vrska e za klimatici za freon r22?,customer_visited_product_url; start_page_url,high
3484,293,Бърза връзка за хладилни и климатични инсталации REFCO V-35010,,PWA865103Y,2019-08-14,General question,Ok ja imate li v nalucnost?,customer_visited_product_url; start_page_url,high
3484,293,Бърза връзка за хладилни и климатични инсталации REFCO V-35010,,PWA865103Y,2019-08-14,General question,Se razbravme?,customer_visited_product_url; start_page_url,high
3484,293,Бърза връзка за хладилни и климатични инсталации REFCO V-35010,,T60Q6ZSNMQ,2025-12-04,General question,Здравейте как точно става пробиването на тръбата с този вентил А-31904,customer_visited_product_url,medium
3484,293,Бърза връзка за хладилни и климатични инсталации REFCO V-35010,,T60Q6ZSNMQ,2025-12-04,Availability,Има ли някой на линия,customer_visited_product_url,medium
3485,293,Бърза връзка за хладилни и климатични инсталации REFCO V-35012,,SG9T3OX0U4,2024-07-18,Availability,Има ли същия за r410a?,customer_message_product_url; start_page_url,high
3485,293,Бърза връзка за хладилни и климатични инсталации REFCO V-35012,,T60Q6ZSNMQ,2025-12-04,General question,Здравейте как точно става пробиването на тръбата с този вентил А-31904,customer_visited_product_url,medium
3485,293,Бърза връзка за хладилни и климатични инсталации REFCO V-35012,,T60Q6ZSNMQ,2025-12-04,Availability,Има ли някой на линия,customer_visited_product_url,medium
3492,158,"Вентил за източване на фреон REFCO LT-6G/10 - 1/4"" | 9883996",9883996,RSE8K1CDE7,2023-03-28,Availability,на refco вентил за източване на фреон за тръба 6мм имате ли?,agent_shared_product_url; customer_visited_product_url; start_page_url,medium
3492,158,"Вентил за източване на фреон REFCO LT-6G/10 - 1/4"" | 9883996",9883996,RIL9U1Z6AW,2024-06-21,Delivery / shipping,Ако поръчам и другото нещо сега с нова поръчка ще го получа ли утре,start_page_url,high
3492,158,"Вентил за източване на фреон REFCO LT-6G/10 - 1/4"" | 9883996",9883996,RIL9U1Z6AW,2024-06-21,Order / payment / invoice,Направих поръчка и искам да добавя още нещо Казвам се Ани Иванов Ако е възможно да ви кажа номера на изделието,start_page_url,high
3493,158,Вентил за източване на фреон REFCO А-31904 | 9880921,9880921,T60Q6ZSNMQ,2025-12-04,General question,Здравейте как точно става пробиването на тръбата с този вентил А-31904,start_page_url,medium
3493,158,Вентил за източване на фреон REFCO А-31904 | 9880921,9880921,T60Q6ZSNMQ,2025-12-04,Availability,Има ли някой на линия,start_page_url,medium
3516,92,Ремък за пералня 1277 J5 EPJ | 2005170400,2005170400,QLW05UO2SE,2020-12-08,Product search / part identification,търся ремък 2809040100,agent_shared_product_url,medium
3517,92,Ремък за пералня 1061 H8 PHE | C00082812,C00082812,CP3F2SASR49,2018-01-24,Product search / part identification,"искам да поръча ремък 040847,кога може да се испрати",customer_visited_product_url; start_page_url,high
3517,92,Ремък за пералня 1061 H8 PHE | C00082812,C00082812,QJJJM3DHMP,2020-11-09,Product search / part identification,А има ли съвместимост с друг ремък,agent_shared_product_url,medium
3517,92,Ремък за пералня 1061 H8 PHE | C00082812,C00082812,QJJJM3DHMP,2020-11-09,Product search / part identification,Здравейте трябва ми ремък за пералня Аристон,agent_shared_product_url,medium
3517,92,Ремък за пералня 1061 H8 PHE | C00082812,C00082812,QJJJM3DHMP,2020-11-09,Product search / part identification,Трябва ми ремък за пералня,agent_shared_product_url,medium
3517,92,Ремък за пералня 1061 H8 PHE | C00082812,C00082812,QJLIYVJXB9,2020-11-09,Availability,Имате ли ремьк за Аристон AVL 89 EU,start_page_url,high
3519,242,Електронен термометър за вграждане -50°C ÷ +70°C | 511808,511808,PTXCOFFLSN,2019-06-19,General question,http://apogee99.com/index.php?main_page=product_info&products_id=3519&zenid=ajblp9prplv26h5qjpmhsj0ec3,customer_message_product_url,high
3519,242,Електронен термометър за вграждане -50°C ÷ +70°C | 511808,511808,Q9NG31SYQJ,2020-04-27,Product search / part identification,Здр. Трябва ми за 15 кобикова камера до нула модулен компресор,customer_visited_product_url,medium
3519,242,Електронен термометър за вграждане -50°C ÷ +70°C | 511808,511808,RRN37NTWX1,2023-03-06,Store / contact,"Здравейте! Къде се намира магазина ,от който можа да си закупя теромметър",agent_shared_product_url; customer_visited_product_url,medium
3519,242,Електронен термометър за вграждане -50°C ÷ +70°C | 511808,511808,RRN37NTWX1,2023-03-06,Availability,"Имате ли в момента термометри с накрайник, с дължина около 1 м",agent_shared_product_url; customer_visited_product_url,medium
3519,242,Електронен термометър за вграждане -50°C ÷ +70°C | 511808,511808,RSJJ869BVT,2023-04-03,Product search / part identification,Благодаря а имате ли термометър с този код690320,agent_shared_product_url; customer_visited_product_url,medium
3519,242,Електронен термометър за вграждане -50°C ÷ +70°C | 511808,511808,SJX8S6FCBB,2024-09-03,Product search / part identification,"Здравейте,имате ли наличен електронен термометър за вграждане модел TL8009?",start_page_url,high
3564,86,"Нагревател за пералня 1900W, единичен - LG | C00275765",C00275765,QERHLA198K,2020-08-03,Product search / part identification,"23 не знам кой е, така пише на нагревателя",customer_message_product_url; customer_visited_product_url,high
3564,86,"Нагревател за пералня 1900W, единичен - LG | C00275765",C00275765,QERHLA198K,2020-08-03,General question,https://apogee99.com/index.php?main_page=product_info&products_id=3564,customer_message_product_url; customer_visited_product_url,high
3564,86,"Нагревател за пералня 1900W, единичен - LG | C00275765",C00275765,QERHLA198K,2020-08-03,Product search / part identification,"Нагревател за пералня 1900W - характеристики: Мощност: 1900W Захранване: 230V Ширина: 65mm Дължина на нагревателя (до фланеца): 190mm Диаметър нагревателя: 8mm Размер фланеца: 80mm Международен код: 159EG00 Оригинален код: 275765, 5301ER1000H Произход: Италия Код: 817001",customer_message_product_url; customer_visited_product_url,high
3564,86,"Нагревател за пералня 1900W, единичен - LG | C00275765",C00275765,QERHLA198K,2020-08-03,Compatibility / fit,този ли е подходящ,customer_message_product_url; customer_visited_product_url,high
3564,86,"Нагревател за пералня 1900W, единичен - LG | C00275765",C00275765,QERHLA198K,2020-08-03,Product search / part identification,трябва ми такъв нагревател,customer_message_product_url; customer_visited_product_url,high
3565,86,"Нагревател за пералня 2800W, единичен - INDESIT | 99020046",99020046,QZQ2G0XS2T,2021-10-15,Delivery / shipping,Еконт офис Любимец,start_page_url,high
3565,86,"Нагревател за пералня 2800W, единичен - INDESIT | 99020046",99020046,QZQ2G0XS2T,2021-10-15,Store / contact,"адрес гр. Любимец, ул. Хр. Ботев 2",start_page_url,high
3565,86,"Нагревател за пералня 2800W, единичен - INDESIT | 99020046",99020046,QZQ2G0XS2T,2021-10-15,Delivery / shipping,може ли да го изпратите за утре,start_page_url,high
3566,86,"Нагревател за пералня 2400W, единичен - GORENJE |  328427",328427,RFCZVJEC8T,2022-08-02,Product search / part identification,"Модел: 328427, 03010014, 159GR00",exact_product_code; start_page_url; unique_exact_product_code,high
3566,86,"Нагревател за пералня 2400W, единичен - GORENJE |  328427",328427,RFCZVJEC8T,2022-08-02,General question,През сайта ли да го поръчам?,start_page_url,high
3571,86,"Нагревател за стерилизатор 3000W, мед",,CPC2O99KKE2,2018-07-30,Availability,"Здравейте, разполагате ли с наличен нагребател с ваш № на мод.460402, каква ще е цената за фирма и доставката до гр. Казанлък? Благодаря за вниманието.",customer_visited_product_url; start_page_url,high
3571,86,"Нагревател за стерилизатор 3000W, мед",,CPC2O99KKE2,2018-07-30,Price,"Само не разбрах цената, както в сайта ли ще е за фирмата?",customer_visited_product_url; start_page_url,high
3571,86,"Нагревател за стерилизатор 3000W, мед",,PWUO1Y6V4S,2019-08-23,Compatibility / fit,Дали можете да ми предложите някаква букса за него,customer_message_product_url; start_page_url,high
3571,86,"Нагревател за стерилизатор 3000W, мед",,PWUO1Y6V4S,2019-08-23,Product search / part identification,Здравейте имам нужда от следния нагревател https://apogee99.com/index.php?main_page=product_info&products_id=3571,customer_message_product_url; start_page_url,high
3571,86,"Нагревател за стерилизатор 3000W, мед",,PXHJQV1P1B,2019-09-09,Product search / part identification,Код: 460402,start_page_url,high
3571,86,"Нагревател за стерилизатор 3000W, мед",,QWW6WGIBMN,2021-07-13,Availability,Здравейте терморегулатор СТW300H 060131 наличен ли е И мога да ли да заявя поръчка,customer_visited_product_url,high
3571,86,"Нагревател за стерилизатор 3000W, мед",,QZ1XUJN36F,2021-09-24,Delivery / shipping,"Поръчка номер: 43950, изпратена ли е?",customer_visited_product_url,high
3571,86,"Нагревател за стерилизатор 3000W, мед",,R2MO161QLQ,2021-11-16,Product search / part identification,Търся нагревател на борлер за мидия,customer_visited_product_url,high
3604,303,Тръбогиб със сменяем накрайник CH-365M,,R2X3PQLVAD,2021-11-05,Product search / part identification,Интересува ме медна тръба с изолация,customer_visited_product_url,medium
3628,84,"Маншон за пералня WHIRLPOOL, IGNIS, BAUKNECHT | 481246068617",481246068617,COXVW1K550R,2017-10-16,Dimensions / specs,"Благодаря, а диаметъра е същият нали?",customer_visited_product_url; start_page_url,medium
3628,84,"Маншон за пералня WHIRLPOOL, IGNIS, BAUKNECHT | 481246068617",481246068617,COXVW1K550R,2017-10-16,Product search / part identification,"Благодаря. Нямам претенции за куриера и става на въпрос за този модел от 14.40+доставка, нали?",customer_visited_product_url; start_page_url,medium
3628,84,"Маншон за пералня WHIRLPOOL, IGNIS, BAUKNECHT | 481246068617",481246068617,COXVW1K550R,2017-10-16,Product search / part identification,"Здравейте, имате ли наличен маншон за пералня Whirlpool AWM 815?",customer_visited_product_url; start_page_url,medium
3628,84,"Маншон за пералня WHIRLPOOL, IGNIS, BAUKNECHT | 481246068617",481246068617,COXVW1K550R,2017-10-16,General question,както и начина на захващане?,customer_visited_product_url; start_page_url,medium
3628,84,"Маншон за пералня WHIRLPOOL, IGNIS, BAUKNECHT | 481246068617",481246068617,COXVW1K550R,2017-10-16,General question,кога мога да го очаквам?,customer_visited_product_url; start_page_url,medium
3628,84,"Маншон за пералня WHIRLPOOL, IGNIS, BAUKNECHT | 481246068617",481246068617,COXVW1K550R,2017-10-16,Product search / part identification,"нямам го за момента. Ще поръчам този и ако не стане, ще потърся продуктовия код.",customer_visited_product_url; start_page_url,medium
3628,84,"Маншон за пералня WHIRLPOOL, IGNIS, BAUKNECHT | 481246068617",481246068617,QKIAHU51IS,2020-11-24,Availability,За пералня в наличност,agent_shared_product_url,medium
3628,84,"Маншон за пералня WHIRLPOOL, IGNIS, BAUKNECHT | 481246068617",481246068617,QKIAHU51IS,2020-11-24,Product search / part identification,"Здравейте, имате ли маншон за пералня",agent_shared_product_url,medium
3628,84,"Маншон за пералня WHIRLPOOL, IGNIS, BAUKNECHT | 481246068617",481246068617,QKIAHU51IS,2020-11-24,Product search / part identification,Имате ли маншон,agent_shared_product_url,medium
3628,84,"Маншон за пералня WHIRLPOOL, IGNIS, BAUKNECHT | 481246068617",481246068617,R0DUTUZR09,2021-10-12,Product search / part identification,"Здравейте, имате ли маншон за пералня Whirpool FWF71483W eu",customer_visited_product_url,medium
3628,84,"Маншон за пералня WHIRLPOOL, IGNIS, BAUKNECHT | 481246068617",481246068617,QH9XNMJ4ZX,2021-12-15,Product search / part identification,Има го и в друг сайт и пише че е за този модел awo d43115,agent_shared_product_url,medium
3628,84,"Маншон за пералня WHIRLPOOL, IGNIS, BAUKNECHT | 481246068617",481246068617,QH9XNMJ4ZX,2021-12-15,Product search / part identification,Трябва ми маншон за пералня уарпул AWO/D43115,agent_shared_product_url,medium
3628,84,"Маншон за пералня WHIRLPOOL, IGNIS, BAUKNECHT | 481246068617",481246068617,S88Q3MLG6W,2024-02-12,Product search / part identification,пералнята ми е Whirlpool AWS-031-1000 поне това пише от пред на таблото. Искам да сменя маншона. Чудех се дали артикулен код 380242 ще пасне,agent_shared_product_url; customer_visited_product_url; start_page_url,high
3628,84,"Маншон за пералня WHIRLPOOL, IGNIS, BAUKNECHT | 481246068617",481246068617,S88Q3MLG6W,2024-02-12,Product search / part identification,получихте ли снимката?,agent_shared_product_url; customer_visited_product_url; start_page_url,high
3629,84,"Маншон за пералня ARCELIK, BEKO | 2807710200",2807710200,CP5DBLRONW8,2018-03-09,Product search / part identification,Здравейте имаме нужда от два амортисьора и маншон за пералня LG WD-8004C имате ли ги и на каква цена са и кога можете да ни ги изпратите?,agent_shared_product_url,medium
3629,84,"Маншон за пералня ARCELIK, BEKO | 2807710200",2807710200,CP5DBLRONW8,2018-03-09,Product search / part identification,"има релефен код и мастилен, мастиления е труден за четене",agent_shared_product_url,medium
3629,84,"Маншон за пералня ARCELIK, BEKO | 2807710200",2807710200,CPC7VJS5KZP,2018-08-03,Product search / part identification,"Здравейте! Търся маншон за пералня ALASKA-Turkey модел WA 3008,сер.N-100041-07.Бихте ли ми казали дали имате привас?",agent_shared_product_url,medium
3629,84,"Маншон за пералня ARCELIK, BEKO | 2807710200",2807710200,CPC7VJS5KZP,2018-08-03,Delivery / shipping,"При поръчка за колко време ще дойде и как се плаща,при получаването ли?",agent_shared_product_url,medium
3629,84,"Маншон за пералня ARCELIK, BEKO | 2807710200",2807710200,CPC7VJS5KZP,2018-08-03,Product search / part identification,"Така изглежда,така ли е монтажа ,скосеното дали е в горната част?",agent_shared_product_url,medium
3629,84,"Маншон за пералня ARCELIK, BEKO | 2807710200",2807710200,CPC7VJS5KZP,2018-08-03,Store / contact,"Утре ще отидем до един магазин, и ако не намерим пак ще ви се обадим! Благодарим ви!",agent_shared_product_url,medium
3629,84,"Маншон за пералня ARCELIK, BEKO | 2807710200",2807710200,QI93T6MWRN,2020-10-12,Product search / part identification,Здравейте маншон за пералня Аляска имате ли.,agent_shared_product_url,medium
3629,84,"Маншон за пералня ARCELIK, BEKO | 2807710200",2807710200,R2R13L77O0,2021-11-04,Order / payment / invoice,Поръчка номер: 45893,agent_shared_product_url,medium
3629,84,"Маншон за пералня ARCELIK, BEKO | 2807710200",2807710200,R2R13L77O0,2021-11-04,Product search / part identification,имате ли маншон за пералня Prolux TM 500 T,agent_shared_product_url,medium
3629,84,"Маншон за пералня ARCELIK, BEKO | 2807710200",2807710200,R37BKSMBCD,2022-06-21,General question,https://apogee99.com/index.php?main_page=product_info&cPath=12_117&products_id=1726,start_page_url,high
3630,84,"Маншон за пералня ZANUSSI, ELECTROLUX, AEG | 3790201119",3790201119,Q8OVSU6AV4,2020-04-16,Product search / part identification,кАДЕ ДА ПРОВЕРЯ ЗА МОДЕЛ.,agent_shared_product_url,medium
3630,84,"Маншон за пералня ZANUSSI, ELECTROLUX, AEG | 3790201119",3790201119,Q8OVSU6AV4,2020-04-16,Product search / part identification,тЪРСЯ МАНШОН ЗА ПЕРАЛНЯ аег,agent_shared_product_url,medium
3630,84,"Маншон за пералня ZANUSSI, ELECTROLUX, AEG | 3790201119",3790201119,SOFLY08V2T,2024-12-16,Product search / part identification,Здравейте. Търся маншон за пералня AEG LAVAMAT 60840. Предлагате ли го ?,customer_visited_product_url,medium
3631,84,"Маншон за пералня ZANUSSI, ELECTROLUX | 1260589005",1260589005,RVVXLQQ921,2023-06-08,Delivery / shipping,може ли да ми пратите 1 бр до офис на спиди плевен,agent_shared_product_url,medium
3631,84,"Маншон за пералня ZANUSSI, ELECTROLUX | 1260589005",1260589005,RVVXLQQ921,2023-11-29,Delivery / shipping,гр плевен офис на спиди,agent_shared_product_url,medium
3631,84,"Маншон за пералня ZANUSSI, ELECTROLUX | 1260589005",1260589005,RVVXLQQ921,2023-11-29,Store / contact,пратете 1 бр на адрес,agent_shared_product_url,medium
3631,84,"Маншон за пералня ZANUSSI, ELECTROLUX | 1260589005",1260589005,RVVXLQQ921,2023-11-29,Availability,тая гума при вратата на пералнята има ли я,agent_shared_product_url,medium
3631,84,"Маншон за пералня ZANUSSI, ELECTROLUX | 1260589005",1260589005,SOFLY08V2T,2024-12-16,Product search / part identification,Здравейте. Търся маншон за пералня AEG LAVAMAT 60840. Предлагате ли го ?,customer_visited_product_url,medium
3632,84,Маншон за пералня LG | 4986ER1006A,4986ER1006A,CPN9W78XX5Z,2019-03-05,Product search / part identification,"Модел: 041836, 117EG02 Маншон за пералня",customer_visited_product_url; start_page_url,high
3632,84,Маншон за пералня LG | 4986ER1006A,4986ER1006A,CPR76GLC8Z6,2019-05-08,Product search / part identification,Здравейте ! Търся маншон за този модел пералня.,customer_visited_product_url; start_page_url,high
3633,84,"Маншон за пералня CANDY, HITACHI, HOOVER, MAYTAG | 41008852",41008852,COVE1X6CJB8,2017-08-21,Product search / part identification,"Ако сте сигурни че това е маншона за Candy C2 510 01S , кажете как да го поръчам",agent_shared_product_url,medium
3633,84,"Маншон за пералня CANDY, HITACHI, HOOVER, MAYTAG | 41008852",41008852,COVE1X6CJB8,2017-08-21,General question,"Ако сте сигурни, че е това, кажете какъв е редът да го поръчам",agent_shared_product_url,medium
3633,84,"Маншон за пералня CANDY, HITACHI, HOOVER, MAYTAG | 41008852",41008852,COVE1X6CJB8,2017-08-21,Product search / part identification,Търся маншон за пералня Candy C2 510-01s,agent_shared_product_url,medium
3633,84,"Маншон за пералня CANDY, HITACHI, HOOVER, MAYTAG | 41008852",41008852,CPD1K93MQ70,2018-08-16,Product search / part identification,Трябва ми маншон за люка на пералня FAGOR модел Fe-534 имате ли? Цена.,agent_shared_product_url,medium
3633,84,"Маншон за пералня CANDY, HITACHI, HOOVER, MAYTAG | 41008852",41008852,PWBXIVND5Y,2019-08-28,Product search / part identification,"Здравейте,искам да попитам имате ли маншон за Candy GO 146DF-03S?",start_page_url,medium
3633,84,"Маншон за пералня CANDY, HITACHI, HOOVER, MAYTAG | 41008852",41008852,PZUCJRVDHO,2019-10-14,Product search / part identification,Здравейте търся маншон за пералня Candy,customer_visited_product_url; start_page_url,medium
3633,84,"Маншон за пералня CANDY, HITACHI, HOOVER, MAYTAG | 41008852",41008852,PZUCJRVDHO,2019-10-14,Product search / part identification,Модел GV 137 D3,customer_visited_product_url; start_page_url,medium
3633,84,"Маншон за пералня CANDY, HITACHI, HOOVER, MAYTAG | 41008852",41008852,PZUCJRVDHO,2019-10-14,Delivery / shipping,Офис на Еконт Мездра ул. Динко Петров 2,customer_visited_product_url; start_page_url,medium
3633,84,"Маншон за пералня CANDY, HITACHI, HOOVER, MAYTAG | 41008852",41008852,PZUCJRVDHO,2019-10-18,Compatibility / fit,Дали пратката е изпратена,customer_visited_product_url; start_page_url,high
3633,84,"Маншон за пералня CANDY, HITACHI, HOOVER, MAYTAG | 41008852",41008852,PZUCJRVDHO,2019-10-18,General question,Може ли да се провери,customer_visited_product_url; start_page_url,high
3633,84,"Маншон за пералня CANDY, HITACHI, HOOVER, MAYTAG | 41008852",41008852,QIK508BRGT,2020-10-13,Product search / part identification,"Здравейте, имате ли наличен МАНШОН ЗА ПЕРАЛНЯ CANDY - Код на Апогей 99: 041774",customer_visited_product_url,medium
3633,84,"Маншон за пералня CANDY, HITACHI, HOOVER, MAYTAG | 41008852",41008852,QIK508BRGT,2020-10-13,Product search / part identification,"и АМОРТИСЬОР ЗА ПЕРАЛНЯ CANDY, ZANUSSI - 120N, Φ 11MM - Код на Апогей 99: 0171681",customer_visited_product_url,medium
3633,84,"Маншон за пералня CANDY, HITACHI, HOOVER, MAYTAG | 41008852",41008852,QIK508BRGT,2020-10-13,Store / contact,от магазина ще мога да ги закупя?,customer_visited_product_url,medium
3633,84,"Маншон за пералня CANDY, HITACHI, HOOVER, MAYTAG | 41008852",41008852,QUZ4G73R4D,2021-06-03,Product search / part identification,Търся маншон за пералня със сушилня Candy.,customer_visited_product_url,high
3633,84,"Маншон за пералня CANDY, HITACHI, HOOVER, MAYTAG | 41008852",41008852,QX902AXFZ7,2021-07-29,General question,Защо ме отхвърля,customer_visited_product_url; start_page_url,high
3633,84,"Маншон за пералня CANDY, HITACHI, HOOVER, MAYTAG | 41008852",41008852,RE86BE2OEA,2022-06-28,Product search / part identification,"Здравейте, търсим маншон за пералня със сушилня модел candy csws 596",customer_visited_product_url,high
3633,84,"Маншон за пералня CANDY, HITACHI, HOOVER, MAYTAG | 41008852",41008852,S24O77CBB2,2023-10-17,Product search / part identification,"Маншон за вратичка на пералня Candy GVS44138TWHC/2-S , имате ли",customer_visited_product_url,medium
3633,84,"Маншон за пералня CANDY, HITACHI, HOOVER, MAYTAG | 41008852",41008852,SW55G6IXR9,2025-05-12,Price,А цената каква е,customer_visited_product_url; start_page_url,medium
3633,84,"Маншон за пералня CANDY, HITACHI, HOOVER, MAYTAG | 41008852",41008852,SW55G6IXR9,2025-05-12,Product search / part identification,Здравейте търся маншон за пералня CANDY SMART PRO CS04,customer_visited_product_url; start_page_url,medium
3633,84,"Маншон за пералня CANDY, HITACHI, HOOVER, MAYTAG | 41008852",41008852,SW55G6IXR9,2025-05-12,Product search / part identification,Кога ще е при мен тази част,customer_visited_product_url; start_page_url,medium
3633,84,"Маншон за пералня CANDY, HITACHI, HOOVER, MAYTAG | 41008852",41008852,SW55G6IXR9,2025-05-12,Compatibility / fit,Може ли да се върне ако не пасва нещо,customer_visited_product_url; start_page_url,medium
3633,84,"Маншон за пералня CANDY, HITACHI, HOOVER, MAYTAG | 41008852",41008852,SW55G6IXR9,2025-05-12,Delivery / shipping,Не става да го изпратя може ли да го напиша,customer_visited_product_url; start_page_url,medium
3633,84,"Маншон за пералня CANDY, HITACHI, HOOVER, MAYTAG | 41008852",41008852,SW55G6IXR9,2025-05-12,Delivery / shipping,Спиди или Еконт,customer_visited_product_url; start_page_url,medium
3641,75,"Ключалка / дръжка за пералня ARISTON MERLONI, INDESIT | C00023119",C00023119,RZ6XHQL780,2023-08-25,Product search / part identification,Търся ключалка за пералня Океан 453ТХ,customer_visited_product_url,medium
3643,75,Ключалка / дръжка за пералня VESTEL | 42023886,42023886,T161GAWLXB,2025-08-15,General question,В София нямате?,agent_shared_product_url,medium
3643,75,Ключалка / дръжка за пералня VESTEL | 42023886,42023886,T161GAWLXB,2025-08-15,Availability,Вие имате ли физически магазин,agent_shared_product_url,medium
3643,75,Ключалка / дръжка за пералня VESTEL | 42023886,42023886,T161GAWLXB,2025-08-15,Compatibility / fit,"Добре, само да проверя с приятеля ми дали тази ще ни свърши работа и ще Ви пиша",agent_shared_product_url,medium
3643,75,Ключалка / дръжка за пералня VESTEL | 42023886,42023886,T161GAWLXB,2025-08-15,General question,Евентуално ако я поръчам днес кога ще бъде при мен в София,agent_shared_product_url,medium
3644,75,"Ключалка / дръжка за пералня ARISTON MERLONI, INDESIT | 259409",259409,CP1ZXAG255M,2018-01-02,General question,https://apogee99.com/index.php?main_page=product_info&cPath=10_75&products_id=3644&zenid=q35ldllbtd934ccn9mn9uuctn2,customer_message_product_url,high
3644,75,"Ключалка / дръжка за пералня ARISTON MERLONI, INDESIT | 259409",259409,CP5CTOVWPMR,2018-03-19,General question,https://apogee99.com/index.php?main_page=product_info&cPath=10_75&products_id=3644&zenid=i66j3dsd1pf426ppeo8s2m9060,customer_message_product_url; customer_visited_product_url; start_page_url,high
3644,75,"Ключалка / дръжка за пералня ARISTON MERLONI, INDESIT | 259409",259409,CP5CTOVWPMR,2018-03-19,Availability,Кога ще я имате налична?,customer_message_product_url; customer_visited_product_url; start_page_url,high
3644,75,"Ключалка / дръжка за пералня ARISTON MERLONI, INDESIT | 259409",259409,CP5CTOVWPMR,2018-03-19,Compatibility / fit,Тази ключалка ще стане ли на пералня Ariston ARXF 109?,customer_message_product_url; customer_visited_product_url; start_page_url,high
3644,75,"Ключалка / дръжка за пералня ARISTON MERLONI, INDESIT | 259409",259409,CPB4AZGWFLJ,2018-07-03,General question,https://apogee99.com/index.php?main_page=product_info&cPath=10_75&products_id=3644&zenid=ab38erti59h1f6oc3eg594c716,customer_message_product_url,high
3644,75,"Ключалка / дръжка за пералня ARISTON MERLONI, INDESIT | 259409",259409,PWVIEZ2IWL,2019-08-20,Product search / part identification,Оригинален код: 259409,exact_product_code; unique_exact_product_code,high
3644,75,"Ключалка / дръжка за пералня ARISTON MERLONI, INDESIT | 259409",259409,QCJ5YYJ1NO,2020-06-19,Product search / part identification,"здравейте, търся ключалка за пералня Аристон AVF 109. Проблема е ,че монтираната в момента е тази, която по вашите снимки е за AVR. Може ли да ни посаветвате коя да взема.",start_page_url,high
3644,75,"Ключалка / дръжка за пералня ARISTON MERLONI, INDESIT | 259409",259409,RZ6XHQL780,2023-08-25,Product search / part identification,Търся ключалка за пералня Океан 453ТХ,customer_visited_product_url,medium
3645,75,"Ключалка / дръжка за пералня ZEROWATT, CANDY | 90447707",90447707,COX4LMRSGT9,2017-10-10,General question,"Здравейте, моля Ви за съвет, клчючалката на ZEROWAT се счупи тази сутрин, в пералнята има пране, след центрофуга, но все пак има влага. Как мога да отворя пералнята? Благодаря",customer_visited_product_url; start_page_url,high
3645,75,"Ключалка / дръжка за пералня ZEROWATT, CANDY | 90447707",90447707,COX4LMRSGT9,2017-10-10,Troubleshooting / usage,"да, но как да извадя мокрите дрехи",customer_visited_product_url; start_page_url,high
3647,75,Ключалка / дръжка за пералня ARDO MERLONI | 719004100,719004100,PTAPAATLRJ,2019-06-26,General question,А кука за нея?,agent_shared_product_url,medium
3647,75,Ключалка / дръжка за пералня ARDO MERLONI | 719004100,719004100,PTAPAATLRJ,2019-06-26,Compatibility / fit,Здравейте.Имам нужда от дръжка за пералняDARWOO MAX1000 и друга кука за нея. Подходящ Ключалка / дръжка за врата за пералня DAEWOO (ДЕУ) до мене?,agent_shared_product_url,medium
3647,75,Ключалка / дръжка за пералня ARDO MERLONI | 719004100,719004100,QNIW9AJTUV,2021-02-02,Price,а цена към нас може ли,customer_visited_product_url; start_page_url,high
3647,75,Ключалка / дръжка за пералня ARDO MERLONI | 719004100,719004100,QNIW9AJTUV,2021-02-02,Product search / part identification,имате ли Код: 502017,customer_visited_product_url; start_page_url,high
3648,75,"Ключалка / дръжка за пералня BEKO, ARCELIK | 2821580200",2821580200,CP7CZ9RIUIJ,2018-04-30,General question,А на вратата къде мога да го видя или е на самата кшючалка,agent_shared_product_url,medium
3648,75,"Ключалка / дръжка за пералня BEKO, ARCELIK | 2821580200",2821580200,CP7CZ9RIUIJ,2018-04-30,Product search / part identification,Къде точно да го търся този номер,agent_shared_product_url,medium
3648,75,"Ключалка / дръжка за пералня BEKO, ARCELIK | 2821580200",2821580200,CP7CZ9RIUIJ,2018-04-30,Product search / part identification,Ли значение за какъв модел е,agent_shared_product_url,medium
3648,75,"Ключалка / дръжка за пералня BEKO, ARCELIK | 2821580200",2821580200,QYATU767EC,2021-09-02,General question,https://apogee99.com/index.php?main_page=product_info&cPath=10_75&products_id=3648,customer_message_product_url; customer_visited_product_url,high
